GKDD-40-MONOMER	GKDD-40		sodium/glutamate symport carrier protein	
GKDD-3401-MONOMER	GKDD-3401		lipopolysaccharide transport periplasmic protein LptA	
GKDD-3862-MONOMER	GKDD-3862		fimbrial protein	
GKDD-4000-MONOMER	GKDD-4000		hypothetical protein	
GKDD-2603-MONOMER	GKDD-2603		cytochrome c-type biogenesis protein	
GKDD-508-MONOMER	GKDD-508		2-isopropylmalate synthase	
GKDD-846-MONOMER	GKDD-846		hypothetical protein	
GKDD-1568-MONOMER	GKDD-1568		hypothetical protein	
GKDD-2247-MONOMER	GKDD-2247		lipoprotein	
GKDD-1817-MONOMER	GKDD-1817		yersiniabactin biosynthetic protein	
GKDD-2040-MONOMER	GKDD-2040		hypothetical protein	
GKDD-1414-MONOMER	GKDD-1414		hypothetical protein	
GKDD-275-MONOMER	GKDD-275		hemin transport protein	
GKDD-2855-MONOMER	GKDD-2855		sialic acid transporter	
GKDD-3709-MONOMER	GKDD-3709		transposase for the IS285 insertion element	
GKDD-2686-MONOMER	GKDD-2686		exopolyphosphatase	
GKDD-265-MONOMER	GKDD-265		type III secretion apparatus protein	
GKDD-3683-MONOMER	GKDD-3683		protoheme IX biogenesis protein	
GKDD-3537-MONOMER	GKDD-3537		isocitrate lyase	
GKDD-2552-MONOMER	GKDD-2552		potassium-transporting ATPase subunit C	
GKDD-1845-MONOMER	GKDD-1845		hypothetical protein	
GKDD-3679-MONOMER	GKDD-3679		hypothetical protein	
GKDD-4044-MONOMER	GKDD-4044		hypothetical protein	
GKDD-3152-MONOMER	GKDD-3152		deoR family regulatory protein	
GKDD-3745-MONOMER	GKDD-3745		tRNA (uracil-5-)-methyltransferase	
GKDD-2892-MONOMER	GKDD-2892		hypothetical protein	
GKDD-1598-MONOMER	GKDD-1598		methyl-accepting chemotaxis protein	
GKDD-3084-MONOMER	GKDD-3084		hypothetical protein	
GKDD-581-MONOMER	GKDD-581		transporter ATP-binding protein	
GKDD-3337-MONOMER	GKDD-3337		DNA-binding protein	
GKDD-4081-MONOMER	GKDD-4081		transcriptional regulator	
GKDD-2166-MONOMER	GKDD-2166		AMP nucleosidase	
GKDD-405-MONOMER	GKDD-405		hypothetical protein	
GKDD-2810-MONOMER	GKDD-2810		hypothetical protein	
GKDD-3987-MONOMER	GKDD-3987		hypothetical protein	
GKDD-1968-MONOMER	GKDD-1968		DEAD box family helicase	
GKDD-785-MONOMER	GKDD-785		PTS transport protein	
GKDD-2370-MONOMER	GKDD-2370		hypothetical protein	
GKDD-2396-MONOMER	GKDD-2396		hypothetical protein	
GKDD-246-MONOMER	GKDD-246		acetyl-CoA synthetase	
GKDD-2311-MONOMER	GKDD-2311		substrate-binding protein	
GKDD-2653-MONOMER	GKDD-2653		transposase for the IS285 insertion element	
GKDD-3895-MONOMER	GKDD-3895		hypothetical protein	
GKDD-3393-MONOMER	GKDD-3393		hypothetical protein	
GKDD-1036-MONOMER	GKDD-1036		prophage DNA primase	
GKDD-732-MONOMER	GKDD-732		thioesterase	
GKDD-4065-MONOMER	GKDD-4065		low calcium response protein R	
GKDD-658-MONOMER	GKDD-658		hypothetical protein	
GKDD-1682-MONOMER	GKDD-1682		fumarylacetoacetate hydrolase family	
GKDD-1620-MONOMER	GKDD-1620		hypothetical protein	
GKDD-1011-MONOMER	GKDD-1011		outer membrane lipoprotein	
GKDD-2731-MONOMER	GKDD-2731		hypothetical protein	
GKDD-2071-MONOMER	GKDD-2071		oligopeptide transport ATP-binding protein	
GKDD-1109-MONOMER	GKDD-1109		transcriptional regulator BetI	
GKDD-184-MONOMER	GKDD-184		glutathione-regulated potassium-efflux system protein KefB	
GKDD-233-MONOMER	GKDD-233		methionyl-tRNA formyltransferase	
GKDD-2775-MONOMER	GKDD-2775		hypothetical protein	
GKDD-3517-MONOMER	GKDD-3517		hypothetical protein	
GKDD-147-MONOMER	GKDD-147		porin	
GKDD-2519-MONOMER	GKDD-2519		cold shock protein	
GKDD-608-MONOMER	GKDD-608		hypothetical protein	
GKDD-3022-MONOMER	GKDD-3022		hypothetical protein	
GKDD-386-MONOMER	GKDD-386		hypothetical protein	
GKDD-3383-MONOMER	GKDD-3383		30S ribosomal protein S9	
GKDD-2167-MONOMER	GKDD-2167		virulence factor	
GKDD-3945-MONOMER	GKDD-3945		putative phage tail protein	
GKDD-363-MONOMER	GKDD-363		FtsH protease regulator HflK	
GKDD-317-MONOMER	GKDD-317		alcohol dehydrogenase	
GKDD-3555-MONOMER	GKDD-3555		hypothetical protein	
GKDD-2962-MONOMER	GKDD-2962		multidrug efflux protein	
GKDD-1893-MONOMER	GKDD-1893		dehydrogenase	
GKDD-3832-MONOMER	GKDD-3832		regulatory protein UhpC	
GKDD-2907-MONOMER	GKDD-2907		arsenate reductase	
GKDD-6-MONOMER	GKDD-6		potassium transport protein Kup	
GKDD-2100-MONOMER	GKDD-2100		periplasmic protease	
GKDD-2248-MONOMER	GKDD-2248		transcriptional regulator SlyA	
GKDD-816-MONOMER	GKDD-816		hypothetical protein	
GKDD-118-MONOMER	GKDD-118		insertion element DNA-binding protein	
GKDD-150-MONOMER	GKDD-150		hypothetical protein	
GKDD-2856-MONOMER	GKDD-2856		rpiR family transcriptional regulator	
GKDD-712-MONOMER	GKDD-712		hypothetical protein	
GKDD-1444-MONOMER	GKDD-1444		multidrug resistance protein	
GKDD-3627-MONOMER	GKDD-3627		hypothetical protein	
GKDD-1328-MONOMER	GKDD-1328		hypothetical protein	
GKDD-1394-MONOMER	GKDD-1394		acyl carrier protein	
GKDD-3226-MONOMER	GKDD-3226		aspartate alpha-decarboxylase	
GKDD-1003-MONOMER	GKDD-1003		cytochrome	
GKDD-2624-MONOMER	GKDD-2624		D-isomer specific 2-hydroxyacid dehydrogenase	
GKDD-3153-MONOMER	GKDD-3153		sugar ABC transporter substrate-binding protein	
GKDD-1316-MONOMER	GKDD-1316		hypothetical protein	
GKDD-3352-MONOMER	GKDD-3352		bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase	
GKDD-3085-MONOMER	GKDD-3085		transcriptional repressor MprA	
GKDD-2539-MONOMER	GKDD-2539		PTS system N,N'-diacetylchitobiose-specific transporter subunit IIB	
GKDD-287-MONOMER	GKDD-287		tellurium resistance protein	
GKDD-954-MONOMER	GKDD-954		hypothetical protein	
GKDD-1249-MONOMER	GKDD-1249		hydrolase	
GKDD-2168-MONOMER	GKDD-2168		virulence factor	
GKDD-607-MONOMER	GKDD-607		transposase/IS protein	
GKDD-102-MONOMER	GKDD-102		hypothetical protein	
GKDD-2747-MONOMER	GKDD-2747		hypothetical protein	
GKDD-3958-MONOMER	GKDD-3958		hypothetical protein	
GKDD-2371-MONOMER	GKDD-2371		hypothetical protein	
GKDD-756-MONOMER	GKDD-756		hypothetical protein	
GKDD-3925-MONOMER	GKDD-3925		glucosamine--fructose-6-phosphate aminotransferase	
GKDD-460-MONOMER	GKDD-460		carbamoyl phosphate synthase small subunit	
GKDD-2312-MONOMER	GKDD-2312		ATP-binding transport protein	
GKDD-990-MONOMER	GKDD-990		CDP-diglyceride synthase	
GKDD-3952-MONOMER	GKDD-3952		hypothetical protein	
GKDD-3246-MONOMER	GKDD-3246		N-acetyl-anhydromuranmyl-L-alanine amidase	
GKDD-1098-MONOMER	GKDD-1098		excinuclease ABC subunit B	
GKDD-2444-MONOMER	GKDD-2444		sugar transport system permease	
GKDD-378-MONOMER	GKDD-378		hypothetical protein	
GKDD-2415-MONOMER	GKDD-2415		NADH dehydrogenase subunit G	
GKDD-1551-MONOMER	GKDD-1551		outer membrane-specific lipoprotein transporter subunit LolC	
GKDD-3447-MONOMER	GKDD-3447		lipid A biosynthesis palmitoleoyl acyltransferase	
GKDD-1712-MONOMER	GKDD-1712		flagellar protein FlhE	
GKDD-1512-MONOMER	GKDD-1512		hypothetical protein	
GKDD-113-MONOMER	GKDD-113		transcriptional repressor protein MetJ	
GKDD-341-MONOMER	GKDD-341		hypothetical protein	
GKDD-222-MONOMER	GKDD-222		50S ribosomal protein L36	
GKDD-951-MONOMER	GKDD-951		transposase for insertion sequence IS100	
GKDD-2490-MONOMER	GKDD-2490		UMP phosphatase	
GKDD-1185-MONOMER	GKDD-1185		bacteriophage tail protein	
GKDD-3023-MONOMER	GKDD-3023		hypothetical protein	
GKDD-1586-MONOMER	GKDD-1586		transcriptional activator FlhC	
GKDD-333-MONOMER	GKDD-333		thiol:disulfide interchange protein	
GKDD-2169-MONOMER	GKDD-2169		virulence factor	
GKDD-907-MONOMER	GKDD-907		insertion sequence protein	
GKDD-560-MONOMER	GKDD-560		hypothetical protein	
GKDD-537-MONOMER	GKDD-537		SecA regulator SecM	
GKDD-2963-MONOMER	GKDD-2963		50S ribosomal protein L31	
GKDD-41-MONOMER	GKDD-41		ATP-dependent DNA helicase RecG	
GKDD-351-MONOMER	GKDD-351		phosphatidylserine decarboxylase	
GKDD-3863-MONOMER	GKDD-3863		hypothetical protein	
GKDD-3171-MONOMER	GKDD-3171		transcriptional regulator	
GKDD-3667-MONOMER	GKDD-3667		magnesium/nickel/cobalt transporter CorA	
GKDD-3396-MONOMER	GKDD-3396		ABC transporter ATP-binding protein YrbF	
GKDD-847-MONOMER	GKDD-847		hemolysin III	
GKDD-1781-MONOMER	GKDD-1781		response regulator	
GKDD-1459-MONOMER	GKDD-1459		siderophore biosynthetic enzyme	
GKDD-2249-MONOMER	GKDD-2249		aldo/keto reductase	
GKDD-448-MONOMER	GKDD-448		molecular chaperone DnaK	
GKDD-4112-MONOMER	GKDD-4112		secretion chaperone	
GKDD-2041-MONOMER	GKDD-2041		hypothetical protein	
GKDD-78-MONOMER	GKDD-78		DNA-binding transcriptional regulator CpxR	
GKDD-922-MONOMER	GKDD-922		lipoprotein	
GKDD-205-MONOMER	GKDD-205		30S ribosomal protein S19	
GKDD-1415-MONOMER	GKDD-1415		hypothetical protein	
GKDD-2857-MONOMER	GKDD-2857		hypothetical protein	
GKDD-134-MONOMER	GKDD-134		osmolarity response regulator	
GKDD-884-MONOMER	GKDD-884		agmatine deiminase	
GKDD-3792-MONOMER	GKDD-3792		hybrid two-component system regulatory protein	
GKDD-1846-MONOMER	GKDD-1846		hypothetical protein	
GKDD-979-MONOMER	GKDD-979		flavodoxin	
GKDD-1293-MONOMER	GKDD-1293		hypothetical protein	
GKDD-57-MONOMER	GKDD-57		formamidopyrimidine-DNA glycosylase	
GKDD-2761-MONOMER	GKDD-2761		phosphoribosylformylglycinamidine synthase	
GKDD-918-MONOMER	GKDD-918		hypothetical protein	
GKDD-1728-MONOMER	GKDD-1728		flagellar hook-associated protein FlgL	
GKDD-3154-MONOMER	GKDD-3154		transposase for the IS1541 insertion element	
GKDD-668-MONOMER	GKDD-668		lipoprotein	
GKDD-302-MONOMER	GKDD-302		4-hydroxybenzoate octaprenyltransferase	
GKDD-3086-MONOMER	GKDD-3086		multidrug resistance protein A	
GKDD-1367-MONOMER	GKDD-1367		hypothetical protein	
GKDD-1613-MONOMER	GKDD-1613		transposase for insertion sequence IS100	
GKDD-2170-MONOMER	GKDD-2170		lipoprotein	
GKDD-1264-MONOMER	GKDD-1264		hypothetical protein	
GKDD-2811-MONOMER	GKDD-2811		glucokinase	
GKDD-3988-MONOMER	GKDD-3988		putative replication protein A	
GKDD-3583-MONOMER	GKDD-3583		pantothenate kinase	
GKDD-3485-MONOMER	GKDD-3485		Maf-like protein	
GKDD-1969-MONOMER	GKDD-1969		hypothetical protein	
GKDD-1638-MONOMER	GKDD-1638		hypothetical protein	
GKDD-786-MONOMER	GKDD-786		PTS permease	
GKDD-2474-MONOMER	GKDD-2474		glutamate/aspartate transport system permease	
GKDD-2667-MONOMER	GKDD-2667		acyltransferase	
GKDD-2372-MONOMER	GKDD-2372		hypothetical protein	
GKDD-3417-MONOMER	GKDD-3417		hypothetical protein	
GKDD-1309-MONOMER	GKDD-1309		recombination factor protein RarA	
GKDD-693-MONOMER	GKDD-693		flagellar basal body P-ring biosynthesis protein FlgA	
GKDD-2313-MONOMER	GKDD-2313		chelated iron transport system membrane protein	
GKDD-1023-MONOMER	GKDD-1023		hypothetical protein	
GKDD-3896-MONOMER	GKDD-3896		heat shock chaperone IbpB	
GKDD-1046-MONOMER	GKDD-1046		hypothetical protein	
GKDD-2784-MONOMER	GKDD-2784		hypothetical protein	
GKDD-3524-MONOMER	GKDD-3524		maltose ABC transporter ATP-binding protein	
GKDD-938-MONOMER	GKDD-938		hypothetical protein	
GKDD-4119-MONOMER	GKDD-4119		pesticin	
GKDD-3258-MONOMER	GKDD-3258		hypothetical protein	
GKDD-1683-MONOMER	GKDD-1683		fumarylacetoacetate hydrolase family protein	
GKDD-1804-MONOMER	GKDD-1804		binding-protein-dependent transporter inner membrane component	
GKDD-1235-MONOMER	GKDD-1235		regulatory protein	
GKDD-2072-MONOMER	GKDD-2072		hypothetical protein	
GKDD-3734-MONOMER	GKDD-3734		sugar transport system ATP-binding protein	
GKDD-1145-MONOMER	GKDD-1145		outer membrane protein OmpC	
GKDD-864-MONOMER	GKDD-864		arginine exporter protein	
GKDD-679-MONOMER	GKDD-679		flagellar assembly protein H	
GKDD-2171-MONOMER	GKDD-2171		acetolactate synthase catalytic subunit	
GKDD-3193-MONOMER	GKDD-3193		hypothetical protein	
GKDD-3598-MONOMER	GKDD-3598		3-ketoacyl-CoA thiolase	
GKDD-3025-MONOMER	GKDD-3025		short chain dehydrogenase	
GKDD-3487-MONOMER	GKDD-3487		hypothetical protein	
GKDD-2964-MONOMER	GKDD-2964		50S ribosomal protein L36	
GKDD-1481-MONOMER	GKDD-1481		hypothetical protein	
GKDD-215-MONOMER	GKDD-215		30S ribosomal protein S8	
GKDD-3329-MONOMER	GKDD-3329		DNA-binding transcriptional regulator BasR	
GKDD-2588-MONOMER	GKDD-2588		hypothetical protein	
GKDD-1659-MONOMER	GKDD-1659		hypothetical protein	
GKDD-1663-MONOMER	GKDD-1663		aromatic amino acid transport protein	
GKDD-3833-MONOMER	GKDD-3833		transposase/IS protein	
GKDD-7-MONOMER	GKDD-7		D-ribose pyranase	
GKDD-1561-MONOMER	GKDD-1561		adenylosuccinate lyase	
GKDD-2637-MONOMER	GKDD-2637		histidine transport system permease HisM	
GKDD-95-MONOMER	GKDD-95		glycerol uptake facilitator protein	
GKDD-2101-MONOMER	GKDD-2101		hypothetical protein	
GKDD-3636-MONOMER	GKDD-3636		branched-chain amino acid transporter permease LivH	
GKDD-2250-MONOMER	GKDD-2250		hypothetical protein	
GKDD-817-MONOMER	GKDD-817		hypothetical protein	
GKDD-3503-MONOMER	GKDD-3503		ribonuclease	
GKDD-1864-MONOMER	GKDD-1864		nitrate/nitrite sensor protein NarX	
GKDD-2858-MONOMER	GKDD-2858		hypothetical protein	
GKDD-1750-MONOMER	GKDD-1750		flagellar MS-ring protein	
GKDD-899-MONOMER	GKDD-899		hypothetical protein	
GKDD-2568-MONOMER	GKDD-2568		phospholipase A accessory protein	
GKDD-1445-MONOMER	GKDD-1445		hypothetical protein	
GKDD-1329-MONOMER	GKDD-1329		cold shock-like protein	
GKDD-3227-MONOMER	GKDD-3227		hypothetical protein	
GKDD-2922-MONOMER	GKDD-2922		regulatory protein	
GKDD-3155-MONOMER	GKDD-3155		sugar ABC transporter ATP-binding protein	
GKDD-2611-MONOMER	GKDD-2611		N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	
GKDD-1155-MONOMER	GKDD-1155		3-demethylubiquinone-9 3-methyltransferase	
GKDD-2172-MONOMER	GKDD-2172		acetolactate synthase 1 regulatory subunit	
GKDD-3087-MONOMER	GKDD-3087		multidrug resistance protein B	
GKDD-1357-MONOMER	GKDD-1357		3-oxoacyl-ACP synthase	
GKDD-1206-MONOMER	GKDD-1206		bicyclomycin/multidrug efflux system	
GKDD-1057-MONOMER	GKDD-1057		succinyl-CoA synthetase subunit beta	
GKDD-1279-MONOMER	GKDD-1279		hypothetical protein	
GKDD-2389-MONOMER	GKDD-2389		O-succinylbenzoic acid--CoA ligase	
GKDD-3959-MONOMER	GKDD-3959		hypothetical protein	
GKDD-2373-MONOMER	GKDD-2373		outer membrane protein X	
GKDD-757-MONOMER	GKDD-757		methyl-accepting chemotaxis protein	
GKDD-3926-MONOMER	GKDD-3926		bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase	
GKDD-4025-MONOMER	GKDD-4025		putative phospholipase D	
GKDD-3281-MONOMER	GKDD-3281		phosphonate C-P lyase system protein PhnK	
GKDD-2314-MONOMER	GKDD-2314		chelated iron transport system membrane protein	
GKDD-433-MONOMER	GKDD-433		Trp operon repressor	
GKDD-2678-MONOMER	GKDD-2678		phosphoribosylaminoimidazole synthetase	
GKDD-2445-MONOMER	GKDD-2445		hypothetical protein	
GKDD-580-MONOMER	GKDD-580		hypothetical protein	
GKDD-1879-MONOMER	GKDD-1879		dehydrogenase	
GKDD-3202-MONOMER	GKDD-3202		nucleoside triphosphate pyrophosphohydrolase	
GKDD-1714-MONOMER	GKDD-1714		transposase for the IS1541 insertion element	
GKDD-3471-MONOMER	GKDD-3471		tRNA-dihydrouridine synthase B	
GKDD-2511-MONOMER	GKDD-2511		ribonucleotide-diphosphate reductase subunit alpha	
GKDD-2173-MONOMER	GKDD-2173		nucleotidase	
GKDD-1489-MONOMER	GKDD-1489		hypothetical protein	
GKDD-1066-MONOMER	GKDD-1066		translocation protein TolB	
GKDD-1186-MONOMER	GKDD-1186		bacteriophage baseplate assembly protein	
GKDD-3026-MONOMER	GKDD-3026		maltodextrin glucosidase	
GKDD-3305-MONOMER	GKDD-3305		transcriptional regulator	
GKDD-2965-MONOMER	GKDD-2965		hypothetical protein	
GKDD-1221-MONOMER	GKDD-1221		hypothetical protein	
GKDD-3369-MONOMER	GKDD-3369		tetrapyrrole methylase	
GKDD-42-MONOMER	GKDD-42		tRNA guanosine-2'-O-methyltransferase	
GKDD-3864-MONOMER	GKDD-3864		insertion element IS1661 DNA-binding protein	
GKDD-3433-MONOMER	GKDD-3433		hypothetical protein	
GKDD-2604-MONOMER	GKDD-2604		VacJ lipoprotein	
GKDD-848-MONOMER	GKDD-848		hypothetical protein	
GKDD-3186-MONOMER	GKDD-3186		hypothetical protein	
GKDD-2251-MONOMER	GKDD-2251		cell division protein	
GKDD-1818-MONOMER	GKDD-1818		transcriptional regulator YbtA	
GKDD-2042-MONOMER	GKDD-2042		glyceraldehyde 3-phosphate dehydrogenase A	
GKDD-197-MONOMER	GKDD-197		transposase for the IS1541 insertion element	
GKDD-1474-MONOMER	GKDD-1474		imidazole glycerol-phosphate dehydratase/histidinol phosphatase	
GKDD-1416-MONOMER	GKDD-1416		hypothetical protein	
GKDD-2859-MONOMER	GKDD-2859		N-acetylmannosamine kinase	
GKDD-638-MONOMER	GKDD-638		LysR family transcriptional regulator	
GKDD-2622-MONOMER	GKDD-2622		hypothetical protein	
GKDD-2535-MONOMER	GKDD-2535		voltage-gated potassium channel	
GKDD-485-MONOMER	GKDD-485		Clp ATPase	
GKDD-2553-MONOMER	GKDD-2553		potassium-transporting ATPase subunit B	
GKDD-1847-MONOMER	GKDD-1847		hypothetical protein	
GKDD-3693-MONOMER	GKDD-3693		lipopolysaccharide biosynthesis protein	
GKDD-162-MONOMER	GKDD-162		LacI family transcriptional regulator	
GKDD-3156-MONOMER	GKDD-3156		sugar ABC transporter permease	
GKDD-1758-MONOMER	GKDD-1758		flagellar capping protein	
GKDD-3462-MONOMER	GKDD-3462		outer membrane lipoprotein	
GKDD-2893-MONOMER	GKDD-2893		acetyltransferase	
GKDD-2411-MONOMER	GKDD-2411		NADH dehydrogenase subunit K	
GKDD-2174-MONOMER	GKDD-2174		alkaline phosphatase	
GKDD-3779-MONOMER	GKDD-3779		hypothetical protein	
GKDD-3088-MONOMER	GKDD-3088		methyltransferase	
GKDD-1743-MONOMER	GKDD-1743		flagellar motor switch protein FliM	
GKDD-3338-MONOMER	GKDD-3338		malate dehydrogenase	
GKDD-1918-MONOMER	GKDD-1918		N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	
GKDD-2812-MONOMER	GKDD-2812		hypothetical protein	
GKDD-3989-MONOMER	GKDD-3989		hypothetical protein	
GKDD-1970-MONOMER	GKDD-1970		lipoprotein	
GKDD-3944-MONOMER	GKDD-3944		putative phage tail protein	
GKDD-787-MONOMER	GKDD-787		PTS permease	
GKDD-2475-MONOMER	GKDD-2475		glutamate/aspartate transport system permease	
GKDD-2374-MONOMER	GKDD-2374		threonine and homoserine efflux system	
GKDD-2315-MONOMER	GKDD-2315		hypothetical protein	
GKDD-3897-MONOMER	GKDD-3897		heat shock protein IbpA	
GKDD-248-MONOMER	GKDD-248		two-component response regulator	
GKDD-3289-MONOMER	GKDD-3289		sugar ABC transporter ATP-binding protein	
GKDD-473-MONOMER	GKDD-473		peptidyl-prolyl cis-trans isomerase SurA	
GKDD-172-MONOMER	GKDD-172		hypothetical protein	
GKDD-1684-MONOMER	GKDD-1684		5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	
GKDD-2732-MONOMER	GKDD-2732		autotransporter protein	
GKDD-3443-MONOMER	GKDD-3443		aliphatic sulfonates transporter ATP-binding protein	
GKDD-3274-MONOMER	GKDD-3274		anaerobic ribonucleoside triphosphate reductase	
GKDD-2073-MONOMER	GKDD-2073		dsDNA-mimic protein	
GKDD-1028-MONOMER	GKDD-1028		ribonuclease H	
GKDD-1505-MONOMER	GKDD-1505		C4-dicarboxylate transporter substrate-binding protein	
GKDD-3622-MONOMER	GKDD-3622		glycerol-3-phosphate transporter ATP-binding protein	
GKDD-2776-MONOMER	GKDD-2776		hypothetical protein	
GKDD-466-MONOMER	GKDD-466		transposase for the IS1541 insertion element	
GKDD-2175-MONOMER	GKDD-2175		methylated-DNA--protein-cysteine methyltransferase	
GKDD-3760-MONOMER	GKDD-3760		acetylornithine deacetylase	
GKDD-1800-MONOMER	GKDD-1800		hypothetical protein	
GKDD-530-MONOMER	GKDD-530		UDP-N-acetylmuramate--L-alanine ligase	
GKDD-3027-MONOMER	GKDD-3027		permease	
GKDD-3529-MONOMER	GKDD-3529		phosphate-starvation-inducible protein PsiE	
GKDD-3384-MONOMER	GKDD-3384		50S ribosomal protein L13	
GKDD-2966-MONOMER	GKDD-2966		hypothetical protein	
GKDD-3410-MONOMER	GKDD-3410		hypothetical protein	
GKDD-1061-MONOMER	GKDD-1061		hypothetical protein	
GKDD-318-MONOMER	GKDD-318		rhamnulose-1-phosphate aldolase	
GKDD-496-MONOMER	GKDD-496		DNA polymerase II	
GKDD-1894-MONOMER	GKDD-1894		hypothetical protein	
GKDD-3834-MONOMER	GKDD-3834		transposase for insertion sequence IS100	
GKDD-2908-MONOMER	GKDD-2908		DNA replication initiation factor	
GKDD-8-MONOMER	GKDD-8		ribokinase	
GKDD-1773-MONOMER	GKDD-1773		TrpR binding protein WrbA	
GKDD-4005-MONOMER	GKDD-4005		transposase/IS protein	
GKDD-2102-MONOMER	GKDD-2102		hypothetical protein	
GKDD-3609-MONOMER	GKDD-3609		hypothetical protein	
GKDD-2252-MONOMER	GKDD-2252		TetR family transcriptional regulator	
GKDD-818-MONOMER	GKDD-818		hypothetical protein	
GKDD-2860-MONOMER	GKDD-2860		N-acetylmannosamine-6-phosphate 2-epimerase	
GKDD-1446-MONOMER	GKDD-1446		sugar ABC transporter	
GKDD-179-MONOMER	GKDD-179		taurine transporter subunit	
GKDD-3934-MONOMER	GKDD-3934		ATP synthase F0F1 subunit A	
GKDD-4104-MONOMER	GKDD-4104		replication protein	
GKDD-1330-MONOMER	GKDD-1330		hypothetical protein	
GKDD-3228-MONOMER	GKDD-3228		ABC transporter integral membrane protein	
GKDD-3157-MONOMER	GKDD-3157		sugar ABC transporter permease	
GKDD-3680-MONOMER	GKDD-3680		porphobilinogen deaminase	
GKDD-518-MONOMER	GKDD-518		DNA-binding transcriptional regulator FruR	
GKDD-1606-MONOMER	GKDD-1606		hypothetical protein	
GKDD-2176-MONOMER	GKDD-2176		fumarate/nitrate reduction transcriptional regulator	
GKDD-3353-MONOMER	GKDD-3353		iron-sulfur cluster repair di-iron protein	
GKDD-3089-MONOMER	GKDD-3089		thioredoxin	
GKDD-3773-MONOMER	GKDD-3773		hypothetical protein	
GKDD-288-MONOMER	GKDD-288		tellurite resistance protein	
GKDD-3753-MONOMER	GKDD-3753		HlyD family secretion protein	
GKDD-2707-MONOMER	GKDD-2707		phosphomethylpyrimidine kinase	
GKDD-1250-MONOMER	GKDD-1250		iron/ascorbate oxidoreductase family protein	
GKDD-582-MONOMER	GKDD-582		hypothetical protein	
GKDD-1387-MONOMER	GKDD-1387		beta-ketoacyl-ACP synthase	
GKDD-3815-MONOMER	GKDD-3815		tautomerase	
GKDD-1302-MONOMER	GKDD-1302		leucyl/phenylalanyl-tRNA--protein transferase	
GKDD-2748-MONOMER	GKDD-2748		hypothetical protein	
GKDD-214-MONOMER	GKDD-214		30S ribosomal protein S14	
GKDD-2694-MONOMER	GKDD-2694		GntR family transcriptional regulator	
GKDD-3960-MONOMER	GKDD-3960		hypothetical protein	
GKDD-2375-MONOMER	GKDD-2375		hypothetical protein	
GKDD-758-MONOMER	GKDD-758		hypothetical protein	
GKDD-3432-MONOMER	GKDD-3432		hypothetical protein	
GKDD-3927-MONOMER	GKDD-3927		ATP synthase F0F1 subunit epsilon	
GKDD-2316-MONOMER	GKDD-2316		yfeABCD locus regulator	
GKDD-2404-MONOMER	GKDD-2404		gluconate 5-dehydrogenase	
GKDD-461-MONOMER	GKDD-461		carbamoyl phosphate synthase large subunit	
GKDD-3247-MONOMER	GKDD-3247		quinolinate phosphoribosyltransferase	
GKDD-3722-MONOMER	GKDD-3722		hypothetical protein	
GKDD-1527-MONOMER	GKDD-1527		acyl carrier protein	
GKDD-1099-MONOMER	GKDD-1099		hypothetical protein	
GKDD-2446-MONOMER	GKDD-2446		carbohydrate kinase	
GKDD-1552-MONOMER	GKDD-1552		lipoprotein transporter ATP-binding protein	
GKDD-4069-MONOMER	GKDD-4069		hypothetical protein	
GKDD-3663-MONOMER	GKDD-3663		ATP-dependent DNA helicase RecQ	
GKDD-397-MONOMER	GKDD-397		ABC transporter permease	
GKDD-1715-MONOMER	GKDD-1715		flagellar synthesis protein FlgN	
GKDD-1808-MONOMER	GKDD-1808		transposase/IS protein	
GKDD-235-MONOMER	GKDD-235		DNA protecting protein DprA	
GKDD-2177-MONOMER	GKDD-2177		universal stress protein UspE	
GKDD-256-MONOMER	GKDD-256		type III secretion system apparatus lipoprotein	
GKDD-1187-MONOMER	GKDD-1187		bacteriophage protein GP46	
GKDD-1113-MONOMER	GKDD-1113		purine nucleoside phosphorylase	
GKDD-3028-MONOMER	GKDD-3028		branched-chain amino acid transport system II carrier protein	
GKDD-2527-MONOMER	GKDD-2527		urease subunit alpha	
GKDD-334-MONOMER	GKDD-334		divalent-cation tolerance protein CutA	
GKDD-2967-MONOMER	GKDD-2967		hemolysin expression-modulating protein	
GKDD-365-MONOMER	GKDD-365		hypothetical protein	
GKDD-2799-MONOMER	GKDD-2799		dimethyl sulfoxide reductase subunit A	
GKDD-43-MONOMER	GKDD-43		bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	
GKDD-3865-MONOMER	GKDD-3865		transposase for insertion sequence IS1661	
GKDD-3946-MONOMER	GKDD-3946		minor tail fiber protein L	
GKDD-599-MONOMER	GKDD-599		translational inhibitor protein	
GKDD-566-MONOMER	GKDD-566		hypothetical protein	
GKDD-3568-MONOMER	GKDD-3568		DNA-directed RNA polymerase subunit beta	
GKDD-849-MONOMER	GKDD-849		hypothetical protein	
GKDD-2253-MONOMER	GKDD-2253		N-ethylmaleimide reductase	
